product_name,category,rating,url,source,budget_band,rating_band,price
B000ZM9BP8,Nail Polish,5.0,https://www.amazon.in/Revlon-Summer-Matte-Ness-Nail-Enamel/dp/B07CK89M4T/ref=sxin_25_slsr_d_i_inslnabeauty_fa_4_B07CK89M4T?content-id=amzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f%3Aamzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B07CK89M4T&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=oI3jy&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=edeea8bf-86e7-473d-b5b2-4c4860afa68f&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-5-b915b076-9fb9-42da-a301-7447cf4d2271,Amazon,unknown,excellent,0
B000ZM7Q5U,Nail Polish,5.0,https://www.amazon.in/JUICE-Glitter-Resistant-pigmented-Intense/dp/B0BW4CZX9B/ref=sxin_25_slsr_d_i_inslnabeauty_fa_5_B0BW4CZX9B?content-id=amzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f%3Aamzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B0BW4CZX9B&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=oI3jy&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=edeea8bf-86e7-473d-b5b2-4c4860afa68f&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-6-b915b076-9fb9-42da-a301-7447cf4d2271,Amazon,unknown,excellent,0
B000ZM78R6,Nail Polish,5.0,https://www.amazon.in/NAMONAVKAR-Lasting-Metallic-Polish-Enamel/dp/B0BWKDZJK5/ref=sxin_25_slsr_d_i_inslnabeauty_fa_6_B0BWKDZJK5?content-id=amzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f%3Aamzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B0BWKDZJK5&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=oI3jy&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=edeea8bf-86e7-473d-b5b2-4c4860afa68f&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-7-b915b076-9fb9-42da-a301-7447cf4d2271,Amazon,unknown,excellent,0
B000ZLZEVE,Nail Polish,5.0,https://www.amazon.in/Revson-Glossy-Coverage-Resistant-Lasting/dp/B09TJ89H34/ref=sxin_25_slsr_d_i_inslnabeauty_fa_7_B09TJ89H34?content-id=amzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f%3Aamzn1.sym.edeea8bf-86e7-473d-b5b2-4c4860afa68f&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B09TJ89H34&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=oI3jy&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=edeea8bf-86e7-473d-b5b2-4c4860afa68f&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-8-b915b076-9fb9-42da-a301-7447cf4d2271,Amazon,unknown,excellent,0
B000ZLVUYO,Nail Polish,5.0,https://www.amazon.in/BAD-COMPANY-Lacquer-Glossy-Polish/dp/B08PFPZSZH/ref=sxin_26_slsr_d_i_insltrbeauty_fa_0_B08PFPZSZH?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B08PFPZSZH&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=gDohV&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-1-1b0fae43-f803-4e71-a963-6cf5620b9fb9,Amazon,unknown,excellent,0
B000ZK8J3K,Nail Polish,5.0,https://www.amazon.in/Verymiss-Premium-Gel-Nail-Polish/dp/B07KK8TVJR/ref=sxin_26_slsr_d_i_insltrbeauty_fa_1_B07KK8TVJR?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B07KK8TVJR&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=gDohV&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-2-1b0fae43-f803-4e71-a963-6cf5620b9fb9,Amazon,unknown,excellent,0
B000ZK3R4Q,Nail Polish,5.0,https://www.amazon.in/SERY-Colorflirt-Coverage-Resistant-Butter-Fly/dp/B0B3682228/ref=sxin_26_slsr_d_i_insltrbeauty_fa_2_B0B3682228?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B0B3682228&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=gDohV&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-3-1b0fae43-f803-4e71-a963-6cf5620b9fb9,Amazon,unknown,excellent,0
B000ZJJA0M,Nail Polish,5.0,https://www.amazon.in/CC182-Milk-Chocolate-Crumble-Nailart/dp/B09HPN5GRF/ref=sxin_26_slsr_d_i_insltrbeauty_fa_3_B09HPN5GRF?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B09HPN5GRF&pd_rd_r=e918363e-f907-4dc7-8928-f9ac9df88ac4&pd_rd_w=gDohV&pd_rd_wg=BfacG&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=R0YFES87Y0XHY55W2HFC&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-4-1b0fae43-f803-4e71-a963-6cf5620b9fb9,Amazon,unknown,excellent,0
B000ZJDYTA,Nail Polish,5.0,https://www.amazon.in/Lakme-Absolute-Stylist-Color-Scarlet/dp/B00G96JQ9A/ref=sr_1_15?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-15,Amazon,unknown,excellent,0
B000ZJ2842,Nail Polish,5.0,https://www.amazon.in/Just-Herbs-Chemical-Formula-Beetroot/dp/B0BPPDMYD4/ref=sr_1_16?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-16,Amazon,unknown,excellent,0
B000ZIRJRE,Nail Polish,5.0,https://www.amazon.in/SUGAR-POP-Nail-Lacquer-Chip-resistant/dp/B09WZXSDMR/ref=sr_1_17?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-17,Amazon,unknown,excellent,0
B000ZIK9LC,Nail Polish,5.0,https://www.amazon.in/JUICE-COAT-NAIL-PAINT-COMBO/dp/B09JKF6TN5/ref=sr_1_18?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-18,Amazon,unknown,excellent,0
B000ZII98W,Nail Polish,5.0,https://www.amazon.in/SERY-Shifting-Chip-Resistant-Enriched-Carnival/dp/B0B366T9H1/ref=sr_1_19?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-19,Amazon,unknown,excellent,0
B000ZICQ36,Nail Polish,5.0,https://www.amazon.in/MyGlamm-2IN1-Nail-Paint-Poolside-Soiree-2X5ml/dp/B09CVBVY85/ref=sr_1_20?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-20,Amazon,unknown,excellent,0
B000ZHF3C8,Nail Polish,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjIzNTQ3NzkyNDk2NDUwOjE2ODAwNzEzNzk6c3BfbXRmOjIwMTMxNDkzMTAxMjk4OjowOjo&url=%2FPippin-Paris-Nail-Plate-QXE%2Fdp%2FB099QYX3V7%2Fref%3Dsr_1_21_sspa%3Fcrid%3DSTMTCEXUXU5N%26keywords%3Dnail%2Bpaint%26pf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D777489a8-ff36-4ced-b8a2-fe296c0f72d2%26pf_rd_r%3D2FW5DJ3SEEMC9S9WS77E%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680071379%26s%3Dbeauty%26sprefix%3Dnail%2Bpaint%252Cbeauty%252C200%26sr%3D1-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon,unknown,excellent,0
B000ZFUP0U,Nail Polish,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjIzNTQ3NzkyNDk2NDUwOjE2ODAwNzEzNzk6c3BfbXRmOjIwMTIwMDE3OTE1NDk4OjowOjo&url=%2FSUGAR-POP-Nail-Lacquer-Chip-resistant%2Fdp%2FB09WZYVP8G%2Fref%3Dsr_1_22_sspa%3Fcrid%3DSTMTCEXUXU5N%26keywords%3Dnail%2Bpaint%26pf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D777489a8-ff36-4ced-b8a2-fe296c0f72d2%26pf_rd_r%3D2FW5DJ3SEEMC9S9WS77E%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680071379%26s%3Dbeauty%26sprefix%3Dnail%2Bpaint%252Cbeauty%252C200%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon,unknown,excellent,0
B000ZFI2PA,Nail Polish,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjIzNTQ3NzkyNDk2NDUwOjE2ODAwNzEzNzk6c3BfbXRmOjIwMTMzMDg3MTc5Njk4OjowOjo&url=%2FBAD-COMPANY-Lacquer-Resistant-Cruelty-Free%2Fdp%2FB09TXLCV46%2Fref%3Dsr_1_23_sspa%3Fcrid%3DSTMTCEXUXU5N%26keywords%3Dnail%2Bpaint%26pf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D777489a8-ff36-4ced-b8a2-fe296c0f72d2%26pf_rd_r%3D2FW5DJ3SEEMC9S9WS77E%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680071379%26s%3Dbeauty%26sprefix%3Dnail%2Bpaint%252Cbeauty%252C200%26sr%3D1-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon,unknown,excellent,0
B000ZECIDS,Nail Polish,5.0,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjIzNTQ3NzkyNDk2NDUwOjE2ODAwNzEzNzk6c3BfbXRmOjIwMDU1ODM1NTk3NjA3OjowOjo&url=%2FRevlon-Colorstay-Envy-Enamel-11-7ml%2Fdp%2FB00TIJHPDO%2Fref%3Dsr_1_24_sspa%3Fcrid%3DSTMTCEXUXU5N%26keywords%3Dnail%2Bpaint%26pf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D777489a8-ff36-4ced-b8a2-fe296c0f72d2%26pf_rd_r%3D2FW5DJ3SEEMC9S9WS77E%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680071379%26s%3Dbeauty%26sprefix%3Dnail%2Bpaint%252Cbeauty%252C200%26sr%3D1-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon,unknown,excellent,0
B000ZCVVI8,Nail Polish,5.0,https://www.amazon.in/Verymiss-Premium-Matte-Nail-Polish/dp/B07KCBYTF2/ref=sr_1_25?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-25,Amazon,unknown,excellent,0
B000ZBQWNS,Nail Polish,5.0,https://www.amazon.in/MI-Fashion-Smooth-Unique-Polish/dp/B09D9WSD34/ref=sr_1_26?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-26,Amazon,unknown,excellent,0
B000Z96R6W,Nail Polish,5.0,https://www.amazon.in/Revlon-Nail-Enamel-Red-Fiesta/dp/B017HEXJKE/ref=sr_1_27_mod_primary_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-27,Amazon,unknown,excellent,0
B000Z96JDI,Nail Polish,5.0,https://www.amazon.in/Revlon-Nail-Enamel-Red-Fiesta/dp/B017HEXJKE/ref=sr_1_27_mod_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-27,Amazon,unknown,excellent,0
B000Z91JAQ,Nail Polish,5.0,https://www.amazon.in/RENEE-Pigmented-Application-Non-staining-N02/dp/B0BCD3578K/ref=sr_1_28?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-28,Amazon,unknown,excellent,0
B000Z915L4,Nail Polish,5.0,https://www.amazon.in/Quick-Stroke-Color-Paint-Combo/dp/B07QRV1D6F/ref=sr_1_29?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-29,Amazon,unknown,excellent,0
B000Z8ZJMQ,Nail Polish,5.0,https://www.amazon.in/Lakme-True-Wear-Color-Shade/dp/B00791EVO4/ref=sr_1_30?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-30,Amazon,unknown,excellent,0
B000Z8YX78,Nail Polish,5.0,https://www.amazon.in/SERY-Colorflirt-Paint-Steal-millilitre/dp/B08W59NMMJ/ref=sr_1_31?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-31,Amazon,unknown,excellent,0
B000Z8YTMW,Nail Polish,5.0,https://www.amazon.in/Revlon-Nail-Enamel-Peacock-Blue/dp/B00DGQXFXE/ref=sr_1_32?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-32,Amazon,unknown,excellent,0
B000Z8V358,Nail Polish,5.0,https://www.amazon.in/RENEE-Bubbles-Nail-Alcohol-free-Soap-washable/dp/B0BCF3H8B2/ref=sr_1_33?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-33,Amazon,unknown,excellent,0
B000Z65DZG,Nail Polish,5.0,https://www.amazon.in/Revlon-Nail-Enamel-Pure-Pearl/dp/B00DGQWAZS/ref=sr_1_34?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071379&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-34,Amazon,unknown,excellent,0
Aqua Bomb Sleeping Mask,Night Creams,4.5,,Sephora,medium,excellent,0
Extra-Firming Wrinkle Control Regenerating Night Cream,Night Creams,4.5,,Sephora,high,excellent,0
Multi-Active Night Cream - Normal to Combination Skin,Night Creams,4.5,,Sephora,high,excellent,0
Coco Bliss Intensive Repair,Night Creams,4.5,,Sephora,high,excellent,0
NightWear Plus Anti-Oxidant Night Detox Creme,Night Creams,4.5,,Sephora,high,excellent,0
HONEYMOON GLOW AHA Resurfacing Night Serum with Hydrating Honey + Gentle Flower Acids,Night Creams,4.5,,Sephora,high,excellent,0
Ultra Repair Hydra-Firm Sleeping Cream,Night Creams,4.5,,Sephora,high,excellent,0
Ultra Facial Overnight Hydrating Mask,Night Creams,4.5,,Sephora,high,excellent,0
Wild Rose Night-Brightening Sleeping Facial,Night Creams,4.5,,Sephora,high,excellent,0
Intensive Night Treatment with Hylaplex® and Marula Oil,Night Creams,4.5,,Sephora,high,excellent,0
Visionnaire Nuit Beauty Sleep Perfector,Night Creams,4.5,,Sephora,high,excellent,0
High-Potency Night-a-Mins™ Resurfacing Cream with Fruit-Derived AHAs,Night Creams,4.5,,Sephora,high,excellent,0
High-Potency Night-a-Mins™ Oil-Free Resurfacing Cream with Fruit-Derived AHAs,Night Creams,4.5,,Sephora,high,excellent,0
Plantscription™ Youth-Renewing Power Night Cream,Night Creams,4.5,,Sephora,high,excellent,0
Essential Fx Acyl-Glutathione Intensive Overnight Moisturizer,Night Creams,4.5,,Sephora,high,excellent,0
Renewed Hope in A Jar Night Moisturizer,Night Creams,4.5,,Sephora,high,excellent,0
Evercalm™ Overnight Recovery Balm,Night Creams,4.5,,Sephora,high,excellent,0
Luminous Dewy Skin Night Concentrate,Night Creams,4.5,,Sephora,high,excellent,0
Resveratrol Lift Night Infusion Cream,Night Creams,4.0,,Sephora,high,good,0
Repairwear Sculpting Night Cream,Night Creams,4.0,,Sephora,high,good,0
Phelityl Night Cream,Night Creams,4.0,,Sephora,high,good,0
Time Retreat Intensive Night Cream,Night Creams,4.0,,Sephora,high,good,0
Sleep Tight Firming Night Balm,Night Creams,4.0,,Sephora,high,good,0
Peony Brightening Night Treatment Mask,Night Creams,4.0,,Sephora,high,good,0
DREAMDUO™ Overnight Transforming Treatment,Night Creams,4.0,,Sephora,high,good,0
Moon Fruit Superfruit Night Treatment,Night Creams,4.0,,Sephora,high,good,0
Goodnight Glow Retin-ALT Sleeping Crème,Night Creams,4.0,,Sephora,high,good,0
Ultimate Miracle Worker Night,Night Creams,4.0,,Sephora,high,good,0
Firming Sleeping Cream,Night Creams,4.0,,Sephora,medium,good,0
Black Pine Plump-Up Sleeping Facial,Night Creams,3.5,,Sephora,high,average,0
Neuropeptide Night Cream,Night Creams,0.0,,Sephora,high,poor,0
Blu Mediterraneo Cipresso di Toscana Travel Spray,Perfume,5.0,,Sephora,high,excellent,0
Osmanthus Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
Rose De Grasse,Perfume,5.0,,Sephora,high,excellent,0
Wild Geranium Travel Spray,Perfume,5.0,,Sephora,medium,excellent,0
Oolang Infini Cologne Absolue Pure Perfume,Perfume,5.0,,Sephora,high,excellent,0
Emeraude Agar Cologne Absolue Pure Perfume,Perfume,5.0,,Sephora,high,excellent,0
My Burberry Black Rollerball,Perfume,5.0,,Sephora,medium,excellent,0
Angie,Perfume,5.0,,Sephora,medium,excellent,0
Lake Travel Spray,Perfume,5.0,,Sephora,medium,excellent,0
CHANCE EAU TENDRE Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
CHANCE Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
COCO Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
COCO MADEMOISELLE Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
ALLURE Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
COCO Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
N°5 L'EAU L'eau All-Over Spray,Perfume,5.0,,Sephora,high,excellent,0
Love Story Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
Clinique Happy Heart,Perfume,5.0,,Sephora,high,excellent,0
The One Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
Egypt,Perfume,5.0,,Sephora,high,excellent,0
Pleasures,Perfume,5.0,,Sephora,high,excellent,0
Beautiful ,Perfume,5.0,,Sephora,high,excellent,0
Black Lotus Eau De Parfum,Perfume,5.0,,Sephora,high,excellent,0
Dahlia Divin,Perfume,5.0,,Sephora,high,excellent,0
Gentleman Eau de Parfum,Perfume,5.0,,Sephora,high,excellent,0
Encens Divin,Perfume,5.0,,Sephora,high,excellent,0
L’Atelier de Givenchy Bois Martial,Perfume,5.0,,Sephora,high,excellent,0
L’Atelier de Givenchy Chypre Caresse,Perfume,5.0,,Sephora,high,excellent,0
L’Atelier de Givenchy Cuir Blanc,Perfume,5.0,,Sephora,high,excellent,0
L’Atelier de Givenchy Gaïac Mystique,Perfume,5.0,,Sephora,high,excellent,0
L’Atelier de Givenchy Immortelle Tribal,Perfume,5.0,,Sephora,high,excellent,0
L’Atelier de Givenchy Néroli Originel,Perfume,5.0,,Sephora,high,excellent,0
L’Atelier de Givenchy Oud Flamboyant,Perfume,5.0,,Sephora,high,excellent,0
Mon Guerlain Eau de Parfum Intense,Perfume,5.0,,Sephora,high,excellent,0
Voyage d’Hermès Eau de Toilette,Perfume,5.0,,Sephora,high,excellent,0
